movieId,title,genres,rate
2608,Heaven ,Thriller,2.6
2610,Three Seasons ,Drama,3.9
2612,Mildred Pierce ,Drama,4.1
2613,Night of the Comet ,Action|Horror|Sci-Fi,3.1
2614,Chopping Mall (a.k.a. Killbots) ,Action|Horror|Sci-Fi,1.9
2615,My Science Project ,Adventure|Sci-Fi,3.0
2616,Dick Tracy ,Action|Crime,2.7
2619,Mascara ,Drama,3.0
2620,This Is My Father ,Drama|Romance,3.7
2623,Trippin' ,Comedy,2.8
2624,After Life ,Drama,4.1
2625,Black Mask (Hak hap) ,Action,3.1
2626,Edge of Seventeen ,Comedy|Drama|Romance,3.6
2627,Endurance ,Documentary|Drama,3.4
2630,Besieged (L' Assedio) ,Drama,3.5
2631,Frogs for Snakes ,Comedy|Film-Noir|Thriller,2.0
2639,Mommie Dearest ,Drama,3.2
2640,Superman ,Action|Adventure|Sci-Fi,3.5
2641,Superman II ,Action|Adventure|Sci-Fi,3.2
2642,Superman III ,Action|Adventure|Sci-Fi,2.3
2644,Dracula ,Horror,3.8
2645,Dracula ,Horror,3.3
2646,House of Dracula ,Horror,2.9
2647,House of Frankenstein ,Horror,3.2
2648,Frankenstein ,Horror,4.0
2649,Son of Frankenstein ,Horror,3.3
2651,Frankenstein Meets the Wolf Man ,Horror,3.1
2653,Son of Dracula ,Horror,2.8
2656,Tarantula ,Horror|Sci-Fi,2.8
2659,It Came from Hollywood ,Comedy|Documentary,3.2
2661,It Came from Outer Space ,Sci-Fi,3.4
2663,It Came from Beneath the Sea ,Sci-Fi,3.1
2664,Invasion of the Body Snatchers ,Horror|Sci-Fi,3.9
2665,Earth Vs. the Flying Saucers ,Sci-Fi,3.4
2666,It Conquered the World ,Sci-Fi,3.2
2668,Swamp Thing ,Horror|Sci-Fi,2.5
2669,Pork Chop Hill ,War,3.7
2671,Notting Hill ,Comedy|Romance,3.7
2673,Eternity and a Day (Mia eoniotita ke mia mera ) ,Drama,3.9
2675,Twice Upon a Yesterday ,Comedy|Drama|Romance,3.4
2676,Instinct ,Drama|Thriller,3.1
2677,Buena Vista Social Club ,Documentary,4.1
2678,Desert Blue ,Drama,3.1
2679,Finding North ,Drama|Romance,2.6
2680,Floating ,Drama,0.0
2681,Free Enterprise ,Comedy|Romance|Sci-Fi,3.6
2682,Limbo ,Drama,4.1
2684,Taxman ,Comedy|Drama,0.0
2687,Tarzan ,Animation|Children's,3.7
2689,Get Bruce ,Documentary,3.4
2692,Run Lola Run (Lola rennt) ,Action|Crime|Romance,4.2
2693,Trekkies ,Documentary,3.9
2694,Big Daddy ,Comedy,3.1
2697,My Son the Fanatic ,Comedy|Drama|Romance,3.7
2698,Zone 39 ,Sci-Fi,0.0
2699,Arachnophobia ,Action|Comedy|Sci-Fi|Thriller,3.0
2701,Wild Wild West ,Action|Sci-Fi|Western,2.2
2702,Summer of Sam ,Drama,3.1
2703,Broken Vessels ,Drama,3.0
2706,American Pie ,Comedy,3.7
2707,Arlington Road ,Thriller,3.5
2709,Muppets From Space ,Children's|Comedy,3.2
2711,My Life So Far ,Drama,3.6
2712,Eyes Wide Shut ,Drama,3.2
2713,Lake Placid ,Horror|Thriller,2.5
2716,Ghostbusters ,Comedy|Horror,3.9
2717,Ghostbusters II ,Comedy|Horror,2.9
2718,Drop Dead Gorgeous ,Comedy,3.1
2720,Inspector Gadget ,Action|Adventure|Children's|Comedy,2.2
2721,Trick ,Romance,3.8
2722,Deep Blue Sea ,Action|Sci-Fi|Thriller,2.9
2723,Mystery Men ,Action|Adventure|Comedy,3.0
2724,Runaway Bride ,Comedy|Romance,3.1
2725,Twin Falls Idaho ,Drama,3.7
2727,Killer's Kiss ,Film-Noir,3.5
2728,Spartacus ,Drama,4.0
2729,Lolita ,Drama,3.9
2730,Barry Lyndon ,Drama,3.6
2732,Jules and Jim (Jules et Jim) ,Drama,4.0
2733,Vibes ,Adventure|Comedy,2.4
2736,Brighton Beach Memoirs ,Comedy,3.4
2737,Assassination ,Action,2.9
2738,Crimes of the Heart ,Comedy|Drama,3.5
2741,No Mercy ,Action|Thriller,3.0
2742,Ménage (Tenue de soirée) ,Comedy|Drama,2.0
2743,Native Son ,Drama,3.4
2744,Otello ,Drama,3.7
2746,Little Shop of Horrors ,Comedy|Horror|Musical,3.3
2748,Allan Quartermain and the Lost City of Gold ,Action|Adventure,2.1
2750,Radio Days ,Comedy|Drama,3.7
2751,From the Hip ,Comedy,2.8
2752,Outrageous Fortune ,Comedy|Mystery,3.0
2754,Deadtime Stories ,Horror,1.8
2755,Light of Day ,Drama,2.7
2757,Frances ,Drama,3.8
2758,Plenty ,Drama,2.8
2759,Dick ,Comedy,3.4
2767,Illuminata ,Comedy,3.1
2768,Stiff Upper Lips ,Comedy,3.2
2770,Bowfinger ,Comedy,3.3
2771,Brokedown Palace ,Drama,2.9
2772,Detroit Rock City ,Comedy,3.0
2773,Alice and Martin (Alice et Martin) ,Drama,2.9
2774,Better Than Chocolate ,Comedy|Romance,3.5
2775,Head On ,Drama,3.3
2777,Cobra ,Drama,2.0
2778,Never Talk to Strangers ,Thriller,2.6
2779,Heaven Can Wait ,Comedy,3.6
2782,Pit and the Pendulum ,Horror,3.5
2785,Tales of Terror ,Horror,3.0
2786,Haunted Honeymoon ,Comedy,2.4
2787,Cat's Eye ,Horror,2.9
2788,And Now for Something Completely Different ,Comedy,4.1
2791,Airplane! ,Comedy,4.0
2794,European Vacation ,Comedy,2.9
2795,Vacation ,Comedy,3.8
2796,Funny Farm ,Comedy,3.0
2797,Big ,Comedy|Fantasy,3.9
2798,Problem Child ,Comedy,1.9
2799,Problem Child 2 ,Comedy,1.6
2800,Little Nemo, adventure|children ,3.0
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) ,Drama|Romance,3.5
2802,Tequila Sunrise ,Action|Romance|Thriller,3.1
2805,Mickey Blue Eyes ,Comedy|Romance,2.9
2806,Teaching Mrs. Tingle ,Comedy|Thriller,2.6
2808,Universal Soldier ,Action|Sci-Fi,2.5
2809,Love Stinks ,Comedy,2.5
2810,Perfect Blue ,Animation|Mystery,3.9
2811,With Friends Like These... ,Comedy,4.0
2812,In Too Deep ,Action|Thriller,3.2
2815,Iron Eagle ,Action|War,2.6
2816,Iron Eagle II ,Action|War,1.9
2818,Iron Eagle IV ,Action|War,1.6
2819,Three Days of the Condor ,Thriller,4.0
2820,Hamlet ,Drama,3.6
2821,Male and Female ,Adventure|Drama,2.7
2822,Medicine Man ,Adventure|Romance,3.0
2824,On the Ropes ,Documentary,3.9
2825,Rosie ,Drama,2.8
2828,Dudley Do-Right ,Children's|Comedy,2.1
2830,Cabaret Balkan (Bure Baruta) ,Drama,3.5
2833,Lucie Aubrac ,Romance|War,3.7
2835,Chill Factor ,Action|Thriller,2.5
2836,Outside Providence ,Comedy,3.3
2837,Bedrooms & Hallways ,Comedy|Romance,3.4
2838,I Woke Up Early the Day I Died ,Comedy,0.0
2839,West Beirut (West Beyrouth) ,Drama,4.3
2840,Stigmata ,Thriller,2.9
2841,Stir of Echoes ,Thriller,3.6
2842,Best Laid Plans ,Crime|Drama,3.5
2845,White Boys ,Drama,1.0
2847,Only Angels Have Wings ,Drama,3.9
2848,Othello ,Drama,4.0
2849,Queens Logic ,Comedy|Drama,2.8
2850,Public Access ,Drama|Thriller,2.7
2851,Saturn 3 ,Adventure|Sci-Fi|Thriller,2.4
2854,Don't Look in the Basement! ,Horror,2.4
2855,Nightmares ,Horror,2.3
2856,I Saw What You Did ,Thriller,2.8
2857,Yellow Submarine ,Animation|Musical,3.7
2858,American Beauty ,Comedy|Drama,4.3
2859,Stop Making Sense ,Documentary,4.2
2860,Blue Streak ,Comedy,3.3
2861,For Love of the Game ,Comedy|Drama,3.2
2862,Caligula ,Drama,2.6
2864,Splendor ,Comedy,2.8
2865,Sugar Town ,Comedy,3.0
2867,Fright Night ,Comedy|Horror,3.4
2868,Fright Night Part II ,Horror,2.3
2870,Barefoot in the Park ,Comedy,3.6
2871,Deliverance ,Adventure|Thriller,3.9
2872,Excalibur ,Action|Drama|Fantasy|Romance,3.8
2873,Lulu on the Bridge ,Drama|Mystery|Romance,2.7
2875,Sommersby ,Drama|Mystery|Romance,3.3
2876,Thumbelina ,Animation|Children's,2.7
2877,Tommy ,Drama|Musical,3.0
2878,Hell Night ,Horror,2.3
2893,Plunkett & MaCleane ,Action|Drama,2.9
2894,Romance ,Drama|Romance,2.6
2895,Napoleon and Samantha ,Adventure,3.0
2896,Alvarez Kelly ,Western,3.3
2897,And the Ship Sails On (E la nave va) ,Comedy|War,3.2
2899,Gulliver's Travels ,Adventure|Animation|Children's,3.5
2900,Monkey Shines ,Horror|Sci-Fi,2.7
2901,Phantasm ,Horror|Sci-Fi,3.2
2902,Psycho II ,Horror|Thriller,2.4
2903,Psycho III ,Horror|Thriller,2.1
2904,Rain ,Drama,3.8
2905,Sanjuro ,Action|Adventure,4.6
2906,Random Hearts ,Drama|Romance,2.3
2907,Superstar ,Comedy,2.4
2908,Boys Don't Cry ,Drama,4.0
2914,Molly ,Comedy|Drama,2.2
2915,Risky Business ,Comedy,3.6
2916,Total Recall ,Action|Adventure|Sci-Fi|Thriller,3.7
2917,Body Heat ,Crime|Thriller,4.0
2918,Ferris Bueller's Day Off ,Comedy,4.1
2919,Year of Living Dangerously ,Drama|Romance,3.9
2920,Children of Paradise (Les enfants du paradis) ,Drama|Romance,4.2
2921,High Plains Drifter ,Western,3.9
2922,Hang 'em High ,Western,3.7
2923,Citizen's Band (a.k.a. Handle with Care) ,Comedy,3.4
2924,Drunken Master (Zui quan) ,Action|Comedy,3.9
2926,Hairspray ,Comedy|Drama,3.4
2927,Brief Encounter ,Drama|Romance,4.1
2929,Reds ,Drama,3.5
2930,Return with Honor ,Documentary,4.4
2931,Time of the Gypsies (Dom za vesanje) ,Drama,4.3
2932,Days of Heaven ,Drama,4.0
2936,Sullivan's Travels ,Comedy,4.1
2938,Man Facing Southeast (Hombre Mirando al Sudeste) ,Drama,3.7
2939,Niagara ,Drama|Thriller,3.5
2940,Gilda ,Film-Noir,4.0
2941,South Pacific ,Musical|Romance|War,3.6
2942,Flashdance ,Drama|Romance,3.1
2943,Indochine ,Drama|Romance,3.8
2946,Help! ,Comedy|Musical,3.8
2947,Goldfinger ,Action,4.0
2948,From Russia with Love ,Action,3.9
2949,Dr. No ,Action,3.9
2954,Penitentiary ,Drama,0.0
2955,Penitentiary II ,Drama,2.0
2956,Someone to Watch Over Me ,Action|Crime|Thriller,3.1
2957,Sparrows ,Drama,0.0
2958,Naturally Native ,Drama,0.0
2959,Fight Club ,Drama,4.1
2960,Beefcake ,Drama,2.8
2962,Fever Pitch ,Comedy|Romance,3.4
2963,Joe the King ,Crime|Drama,3.7
2964,Julien Donkey-Boy ,Drama,3.3
2968,Time Bandits ,Adventure|Fantasy|Sci-Fi,3.7
2970,Fitzcarraldo ,Adventure|Drama,4.0
2971,All That Jazz ,Musical,3.8
2972,Red Sorghum (Hong Gao Liang) ,Drama|War,4.0
2973,Crimes and Misdemeanors ,Comedy,4.0
2974,Bats ,Horror|Thriller,1.8
2976,Bringing Out the Dead ,Drama|Horror,3.1
2977,Crazy in Alabama ,Comedy|Drama,2.9
2978,Three to Tango ,Comedy|Romance,2.8
2979,Body Shots ,Drama,2.2
2980,Men Cry Bullets ,Drama,0.0
2984,On Any Sunday ,Documentary,3.4
2985,Robocop ,Action|Crime|Sci-Fi,3.5
2986,Robocop 2 ,Action|Crime|Sci-Fi,2.4
2987,Who Framed Roger Rabbit? ,Adventure|Animation|Film-Noir,3.7
2988,Melvin and Howard ,Drama,3.6
2989,For Your Eyes Only ,Action,3.5
2990,Licence to Kill ,Action,3.2
2991,Live and Let Die ,Action,3.6
2992,Rawhead Rex ,Horror|Thriller,2.5
2993,Thunderball ,Action,3.7
2996,Music of the Heart ,Drama,3.4
2997,Being John Malkovich ,Comedy,4.1
2998,Dreaming of Joseph Lees ,Romance,3.5
2999,Man of the Century ,Comedy,4.0
3002,My Best Fiend (Mein liebster Feind) ,Documentary,3.9
3003,Train of Life (Train De Vie) ,Comedy|Drama,3.2
3007,American Movie ,Documentary,4.0
3008,Last Night ,Thriller,3.7
3009,Portraits Chinois ,Drama,0.0
3010,Rosetta ,Drama,3.6
3012,Battling Butler ,Comedy,3.4
3013,Bride of Re-Animator ,Comedy|Horror,2.9
3014,Bustin' Loose ,Comedy,2.9
3015,Coma ,Thriller,3.4
3016,Creepshow ,Horror,3.2
3017,Creepshow 2 ,Horror,2.5
3018,Re-Animator ,Horror,3.5
3019,Drugstore Cowboy ,Crime|Drama,3.9
3020,Falling Down ,Action|Drama,3.5
3023,My Best Girl ,Comedy|Romance,0.0
3024,Piranha ,Horror|Sci-Fi,2.3
3025,Rough Night in Jericho ,Western,3.3
3026,Slaughterhouse ,Horror,1.5
3027,Slaughterhouse 2 ,Horror,1.1
3029,Nighthawks ,Action|Drama,3.3
3030,Yojimbo ,Comedy|Drama|Western,4.4
3031,Repossessed ,Comedy,2.2
3033,Spaceballs ,Comedy|Sci-Fi,3.3
3034,Robin Hood ,Animation|Children's,3.7
3035,Mister Roberts ,Comedy|Drama|War,4.1
3036,Quest for Fire ,Adventure,3.2
3037,Little Big Man ,Comedy|Drama|Western,4.0
3039,Trading Places ,Comedy,3.8
3040,Meatballs ,Comedy,3.3
3041,Meatballs Part II ,Comedy,1.7
3042,Meatballs III ,Comedy,1.6
3043,Meatballs 4 ,Comedy,1.7
3044,Dead Again ,Mystery|Romance|Thriller,3.9
3045,Peter's Friends ,Comedy|Drama,3.1
3047,Experience Preferred... But Not Essential ,Drama,3.6
3048,Under the Rainbow ,Comedy,2.4
3049,How I Won the War ,Comedy|War,3.2
3050,Light It Up ,Drama,3.1
3051,Anywhere But Here ,Drama,3.0
3052,Dogma ,Comedy,3.7
3055,Felicia's Journey ,Thriller,3.4
3056,Oxygen ,Thriller,3.7
3057,Where's Marlowe? ,Comedy,4.0
3059,British Intelligence ,Drama,0.0
3061,Holiday Inn ,Comedy|Musical,3.9
3063,Poison Ivy ,Thriller,2.7
3065,Ten Benny ,Drama,4.0
3066,Tora! Tora! Tora! ,War,3.7
3067,Women on the Verge of a Nervous Breakdown ,Comedy|Drama,3.9
3071,Stand and Deliver ,Drama,3.8
3072,Moonstruck ,Comedy,3.8
3074,Jeremiah Johnson ,Western,3.8
3075,Repulsion ,Thriller,4.0
3076,Irma la Douce ,Comedy,3.7
3077,42 Up ,Documentary,4.2
3078,Liberty Heights ,Drama,3.7
3079,Mansfield Park ,Drama,3.9
3081,Sleepy Hollow ,Horror|Romance,3.5
3083,All About My Mother (Todo Sobre Mi Madre) ,Comedy|Drama,4.1
3084,Home Page ,Documentary,3.5
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) ,Comedy,3.6
3087,Scrooged ,Comedy,3.5
3088,Harvey ,Comedy,4.1
3090,Matewan ,Drama,4.1
3091,Kagemusha ,Drama|War,4.3
3092,Chushingura ,Drama,4.0
3093,McCabe & Mrs. Miller ,Drama|Western,3.7
3094,Maurice ,Drama|Romance,3.9
3096,My Man Godfrey ,Comedy,4.0
3099,Shampoo ,Comedy|Romance,3.2
3101,Fatal Attraction ,Thriller,3.7
3102,Jagged Edge ,Thriller,3.6
3103,Stanley & Iris ,Drama|Romance,3.1
3104,Midnight Run ,Action|Adventure|Comedy|Crime,3.9
3105,Awakenings ,Drama,3.8
3106,Come See the Paradise ,Drama|Romance,3.2
3107,Backdraft ,Action|Drama,3.4
3110,Country ,Drama,3.4
3111,Places in the Heart ,Drama,3.7
3112,'Night Mother ,Drama,3.4
3113,End of Days ,Action|Thriller,2.6
3114,Toy Story 2 ,Animation|Children's|Comedy,4.2
3115,Flawless ,Drama,3.2
3116,Miss Julie ,Drama,2.7
3117,Ride with the Devil ,Drama|Romance|War,3.3
3118,Tumbleweeds ,Drama,3.5
3119,Bay of Blood (Reazione a catena) ,Horror,1.7
3122,Santa Fe Trail ,Drama|Romance|Western,3.4
3123,Spring Fever USA (a.k.a. Lauderdale) ,Comedy,1.0
3124,Agnes Browne ,Comedy|Drama,3.3
3127,Holy Smoke ,Drama,3.2
3129,Sweet and Lowdown ,Comedy|Drama,3.7
3130,Bonfire of the Vanities ,Comedy,2.4
3131,Broadway Damage ,Comedy,3.5
3132,Daddy Long Legs ,Comedy,3.6
3133,Go West ,Comedy,3.7
3138,Stealing Home ,Drama,3.2
3139,Tarzan the Fearless ,Action|Adventure,3.2
3143,Hell in the Pacific ,Drama|War,3.7
3154,Blood on the Sun ,Drama|War,3.5
3155,Anna and the King ,Drama|Romance,3.4
3156,Bicentennial Man ,Comedy|Drama|Sci-Fi,2.9
3157,Stuart Little ,Children's|Comedy,3.1
3159,Fantasia 2000 ,Animation|Children's|Musical,3.8
3160,Magnolia ,Drama,3.9
3161,Onegin ,Drama,3.5
3162,Simpatico ,Comedy|Drama,2.5
3163,Topsy-Turvy ,Drama,3.7
3165,Boiling Point ,Action|Drama,2.6
3166,Brenda Starr ,Adventure,1.2
3167,Carnal Knowledge ,Drama,3.6
3168,Easy Rider ,Adventure|Drama,3.8
3170,Hi-Yo Silver ,Western,0.0
3171,Room at the Top ,Drama,3.9
3172,Ulysses (Ulisse) ,Adventure,5.0
3173,Any Given Sunday ,Drama,3.1
3174,Man on the Moon ,Comedy|Drama,3.5
3175,Galaxy Quest ,Adventure|Comedy|Sci-Fi,3.8
3177,Next Friday ,Comedy,2.6
3179,Angela's Ashes ,Drama,3.4
3180,Play it to the Bone ,Comedy|Drama,2.2
3181,Titus ,Drama,3.7
3184,Montana ,Action|Comedy|Crime|Drama,3.0
3185,Snow Falling on Cedars ,Drama,3.4
3187,Trans ,Drama,3.0
3189,My Dog Skip ,Comedy,3.6
3190,Supernova ,Adventure|Sci-Fi,2.1
3193,Creature ,Documentary,0.0
3195,Tess of the Storm Country ,Drama,0.0
3196,Stalag 17 ,Drama|War,4.2
3198,Papillon ,Drama,4.1
3199,Pal Joey ,Comedy|Musical|Romance,3.3
3201,Five Easy Pieces ,Drama,4.0
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) ,Drama,1.0
3203,Dead Calm ,Thriller,3.7
3205,Black Sunday (La Maschera Del Demonio) ,Horror,2.2
3206,Against All Odds ,Romance,3.2
3208,Loaded Weapon 1 ,Action|Comedy,2.8
3210,Fast Times at Ridgemont High ,Comedy,3.8
3212,Born to Win ,Drama,2.5
3214,American Flyers ,Drama,3.3
3215,Voyage of the Damned ,Drama,3.2
3216,Vampyros Lesbos (Las Vampiras) ,Horror,3.3
3218,Poison ,Drama,3.2
3219,Pacific Heights ,Thriller,3.3
3220,Night Tide ,Drama,2.0
3222,Carmen ,Drama,4.2
3224,Woman in the Dunes (Suna no onna) ,Drama,4.1
3225,Down to You ,Comedy|Romance,2.7
3226,Hellhounds on My Trail ,Documentary,0.0
3228,Wirey Spindell ,Comedy,1.0
3229,Another Man's Poison ,Crime|Drama,4.0
3232,Seven Chances ,Comedy,4.0
3233,Smashing Time ,Comedy,5.0
3234,Train Ride to Hollywood ,Comedy,0.0
3235,Where the Buffalo Roam ,Comedy,3.0
3236,Zachariah ,Western,3.5
3237,Kestrel's Eye (Falkens öga) ,Documentary,1.0
3238,Eye of the Beholder ,Thriller,2.1
3239,Isn't She Great? ,Comedy,2.4
3242,Santitos ,Comedy,3.7
3243,Encino Man ,Comedy,2.5
3245,I Am Cuba (Soy Cuba/Ya Kuba) ,Drama,4.8
3246,Malcolm X ,Drama,3.9
3247,Sister Act ,Comedy|Crime,3.2
3250,Alive ,Drama,3.4
3251,Agnes of God ,Drama|Mystery,3.4
3252,Scent of a Woman ,Drama,3.7
3253,Wayne's World ,Comedy,3.6
3254,Wayne's World 2 ,Comedy,2.9
3256,Patriot Games ,Action|Thriller,3.8
3258,Death Becomes Her ,Comedy,2.8
3259,Far and Away ,Drama|Romance,3.4
3260,Howards End ,Drama,3.7
3261,Singles ,Comedy|Drama|Romance,3.5
3263,White Men Can't Jump ,Comedy,3.2
3264,Buffy the Vampire Slayer ,Comedy|Horror,3.1
3265,Hard-Boiled (Lashou shentan) ,Action|Crime,4.1
3266,Man Bites Dog (C'est arrivé près de chez vous) ,Action|Comedy|Crime|Drama,3.7
3268,Stop! Or My Mom Will Shoot ,Action|Comedy,1.8
3269,Forever Young ,Adventure|Romance|Sci-Fi,3.2
3271,Of Mice and Men ,Drama,3.8
3272,Bad Lieutenant ,Crime|Drama,3.2
3273,Scream 3 ,Horror|Mystery|Thriller,2.7
3274,Single White Female ,Action,3.1
3276,Gun Shy ,Comedy,2.7
3277,Beloved/Friend (Amigo/Amado) ,Drama,4.0
3278,Gendernauts ,Documentary,0.0
3279,Knockout ,Action|Adventure,0.0
3282,Different for Girls ,Comedy,3.7
3283,Minnie and Moskowitz ,Action,3.5
3284,They Might Be Giants ,Comedy|Romance,3.7
3286,Snow Day ,Comedy,2.2
3288,Cotton Mary ,Drama,3.0
3289,Not One Less (Yi ge dou bu neng shao) ,Drama,3.8
3290,Soft Toilet Seats ,Comedy,3.0
3291,Trois ,Thriller,2.0
3293,Conceiving Ada ,Drama|Sci-Fi,3.4
3294,Eaten Alive ,Horror,2.5
3295,Raining Stones ,Drama,3.5
3296,To Sir with Love ,Drama,3.8
3297,With Byrd at the South Pole ,Documentary,2.0
3298,Boiler Room ,Drama,3.5
3299,Hanging Up ,Comedy|Drama,2.3
3300,Pitch Black ,Action|Sci-Fi,3.3
3302,Beautiful People ,Comedy,3.3
3304,Blue Collar ,Crime|Drama,3.6
3305,Bluebeard ,Film-Noir|Horror,4.0
3307,City Lights ,Comedy|Drama|Romance,4.4
3313,Class Reunion ,Comedy,2.2
3315,Happy Go Lovely ,Musical,2.0
3316,Reindeer Games ,Action|Thriller,2.8
3317,Wonder Boys ,Comedy|Drama,3.9
3318,Deterrence ,Thriller,3.5
3319,Judy Berlin ,Drama,3.1
3320,Mifune (Mifunes sidste sang) ,Comedy|Romance,3.5
3322,3 Strikes ,Comedy,2.8
3323,Chain of Fools ,Comedy|Crime,3.0
3324,Drowning Mona ,Comedy,2.8
3326,What Planet Are You From? ,Comedy|Sci-Fi,2.9
3327,Beyond the Mat ,Documentary,3.5
3330,Splendor in the Grass ,Drama,3.8
3331,My Tutor ,Drama,2.3
3334,Key Largo ,Crime|Drama|Film-Noir|Thriller,4.1
3335,Jail Bait ,Crime|Drama,2.7
3336,It Happened Here ,Drama,3.0
3337,I'll Never Forget What's 'is Name ,Comedy|Drama,3.5
3338,For All Mankind ,Documentary,4.4
3339,Cross of Iron ,War,3.7
3340,Bride of the Monster ,Horror|Sci-Fi,2.8
3341,Born Yesterday ,Comedy,4.0
3342,Birdy ,Drama|War,3.9
3343,And God Created Woman ,Comedy|Drama|Romance,2.4
3344,Blood Feast ,Horror,2.6
3346,Color Me Blood Red ,Horror,2.8
3347,Never Cry Wolf ,Drama,4.0
3351,Two Thousand Maniacs! ,Horror,3.3
3352,Brown's Requiem ,Drama,2.7
3354,Mission to Mars ,Sci-Fi,2.6
3356,Condo Painting ,Documentary,0.0
3357,East-West (Est-ouest) ,Drama|Romance,3.8
3358,Defending Your Life ,Comedy|Romance,3.7
3359,Breaking Away ,Drama,4.1
3360,Hoosiers ,Drama,3.9
3361,Bull Durham ,Comedy,3.8
3362,Dog Day Afternoon ,Comedy|Crime|Drama,4.0
3363,American Graffiti ,Comedy|Drama,4.0
3366,Where Eagles Dare ,Action|Adventure|War,3.8
3369,Any Number Can Win (Mélodie en sous-sol ) ,Crime,0.0
3370,Betrayed ,Drama|Thriller,3.4
3371,Bound for Glory ,Drama,3.7
3373,Buck and the Preacher ,Western,2.7
3374,Daughters of the Dust ,Drama,2.6
3375,Destination Moon ,Sci-Fi,3.3
3377,Hangmen Also Die ,Drama|War,3.5
3379,On the Beach ,Drama,3.9
3380,Railroaded! ,Film-Noir,3.0
3381,Slaves to the Underground ,Comedy|Drama,3.5
3382,Song of Freedom ,Drama,5.0
3383,Big Fella ,Drama|Musical,0.0
3385,Volunteers ,Comedy,2.6
3386,JFK ,Drama|Mystery,3.8
3387,Who's Harry Crumb? ,Comedy,2.7
3388,Harry and the Hendersons ,Comedy,2.7
3389,Let's Get Harry ,Action|Adventure,2.7
3390,Shanghai Surprise ,Adventure,1.7
3391,Who's That Girl? ,Comedy,2.3
3392,She-Devil ,Comedy,1.9
3393,Date with an Angel ,Comedy|Fantasy,2.1
3394,Blind Date ,Comedy|Romance,2.7
3395,Nadine ,Comedy,2.8
3399,Sesame Street Presents Follow That Bird ,Children's|Comedy,3.1
3400,We're Back! A Dinosaur's Story ,Animation|Children's,2.5
3401,Baby... Secret of the Lost Legend ,Adventure|Sci-Fi,2.1
3402,Turtle Diary ,Drama,3.3
3403,Raise the Titanic ,Drama|Thriller,2.8
3404,Titanic ,Action|Drama,3.5
3406,Captain Horatio Hornblower ,Action|Adventure|War,3.8
3408,Erin Brockovich ,Drama,3.9
3409,Final Destination ,Drama|Thriller,3.3
3410,Soft Fruit ,Comedy|Drama,4.3
3411,Babymother ,Drama,0.0
3413,Impact ,Crime|Drama,3.5
3414,Love Is a Many-Splendored Thing ,Romance,3.3
3418,Thelma & Louise ,Action|Drama,3.7
3419,Something for Everyone ,Comedy|Crime,3.2
3420,...And Justice for All ,Drama|Thriller,3.7
3421,Animal House ,Comedy,4.1
3422,She's Gotta Have It ,Comedy|Romance,3.4
3423,School Daze ,Drama,2.9
3424,Do the Right Thing ,Comedy|Drama,3.9
3425,Mo' Better Blues ,Drama,3.3
3426,Jungle Fever ,Drama|Romance,3.2
3427,Coogan's Bluff ,Crime,3.3
3429,Creature Comforts ,Animation|Comedy,4.3
3430,Death Wish ,Action|Drama,3.3
3431,Death Wish II ,Action|Drama,2.7
3432,Death Wish 3 ,Action|Drama,2.3
3435,Double Indemnity ,Crime|Film-Noir,4.4
3436,Dying Young ,Drama|Romance,2.8
3437,Cool as Ice ,Drama,2.0
3438,Teenage Mutant Ninja Turtles ,Action|Children's|Fantasy,2.7
3440,Teenage Mutant Ninja Turtles III ,Action|Children's|Fantasy,1.9
3441,Red Dawn ,Action|War,3.3
3442,Band of the Hand ,Action,2.3
3443,Born American ,Action|Drama|Thriller,3.8
3444,Bloodsport ,Action,3.2
3445,Eyes of Laura Mars ,Mystery|Thriller,3.2
3446,Funny Bones ,Comedy,3.4
3450,Grumpy Old Men ,Comedy,3.4
3451,Guess Who's Coming to Dinner ,Comedy|Drama,3.9
3452,Romeo Must Die ,Action|Romance,3.1
3453,Here on Earth ,Drama|Romance,2.5
3454,Whatever It Takes ,Comedy|Romance,2.7
3455,Buddy Boy ,Drama|Thriller,0.0
3457,Waking the Dead ,Drama,3.0
3458,Blood and Sand (Sangre y Arena) ,Drama|Romance,3.0
3459,Gothic ,Drama|Horror,2.8
3460,Hillbillys in a Haunted House ,Comedy,1.0
3461,Lord of the Flies ,Adventure|Drama|Thriller,3.7
3462,Modern Times ,Comedy,4.2
3463,Last Resort ,Comedy,1.8
3464,Solar Crisis ,Sci-Fi|Thriller,2.5
3465,That's Life! ,Drama,2.8
3466,Heart and Souls ,Comedy|Fantasy,3.5
3467,Hud ,Drama|Western,4.0
3469,Inherit the Wind ,Drama,4.3
3470,Dersu Uzala ,Adventure|Drama,4.3
3471,Close Encounters of the Third Kind ,Drama|Sci-Fi,4.0
3472,Horror Hotel (a.k.a. The City of the Dead) ,Horror,1.8
3473,Jonah Who Will Be 25 in the Year 2000 ,Comedy,3.4
3474,Retroactive ,Sci-Fi|Thriller,3.2
3476,Jacob's Ladder ,Horror|Mystery|Thriller,3.6
3477,Empire Records ,Comedy|Drama,3.0
3479,Ladyhawke ,Adventure|Fantasy|Romance,3.7
3480,Lucas ,Drama,3.6
